"2016-01-25 14:21:19:632372" "withmeness: 0.523727584058"
"2016-01-25 14:21:20:640488" "withmeness: 0.523727584058"
"2016-01-25 14:21:21:648462" "withmeness: 0.571354825653"
"2016-01-25 14:21:22:656298" "withmeness: 0.571354825653"
"2016-01-25 14:21:23:665261" "withmeness: 0.614219343087"
"2016-01-25 14:21:24:671823" "withmeness: 0.652797408779"
"2016-01-25 14:21:25:679948" "withmeness: 0.652797408779"
"2016-01-25 14:21:26:687861" "withmeness: 0.652797408779"
"2016-01-25 14:21:27:696341" "withmeness: 0.652797408779"
"2016-01-25 14:21:28:703856" "withmeness: 0.587517667901"
"2016-01-25 14:21:29:711871" "withmeness: 0.528765901111"
"2016-01-25 14:21:30:720366" "withmeness: 0.475889311"
"2016-01-25 14:21:31:721790" "withmeness: 0.5283003799"
"2016-01-25 14:21:32:723865" "withmeness: 0.47547034191"
"2016-01-25 14:21:33:744740" "withmeness: 0.427923307719"
"2016-01-25 14:21:34:764473" "withmeness: 0.427923307719"
"2016-01-25 14:21:35:784100" "withmeness: 0.427923307719"
"2016-01-25 14:21:36:804229" "withmeness: 0.385130976947"
"2016-01-25 14:21:37:824437" "withmeness: 0.346617879252"
"2016-01-25 14:21:38:844324" "withmeness: 0.311956091327"
"2016-01-25 14:21:39:845417" "withmeness: 0.280760482194"
"2016-01-25 14:21:40:864506" "withmeness: 0.252684433975"
"2016-01-25 14:21:41:865193" "withmeness: 0.227415990577"
"2016-01-25 14:21:42:866782" "withmeness: 0.20467439152"
"2016-01-25 14:21:43:867302" "withmeness: 0.184206952368"
"2016-01-25 14:21:44:868543" "withmeness: 0.165786257131"
"2016-01-25 14:21:45:869555" "withmeness: 0.149207631418"
"2016-01-25 14:21:46:870801" "withmeness: 0.234286868276"
"2016-01-25 14:21:47:871884" "withmeness: 0.310858181448"
"2016-01-25 14:21:48:874791" "withmeness: 0.310858181448"
"2016-01-25 14:21:49:875831" "withmeness: 0.310858181448"
"2016-01-25 14:21:50:877033" "withmeness: 0.310858181448"
"2016-01-25 14:21:51:878937" "withmeness: 0.310858181448"
"2016-01-25 14:21:52:884039" "withmeness: 0.310858181448"
"2016-01-25 14:21:53:905529" "withmeness: 0.310858181448"
"2016-01-25 14:21:54:923975" "withmeness: 0.310858181448"
"2016-01-25 14:21:55:925051" "withmeness: 0.310858181448"
"2016-01-25 14:21:56:944387" "withmeness: 0.310858181448"
"2016-01-25 14:21:57:945258" "withmeness: 0.310858181448"
"2016-01-25 14:21:58:946095" "withmeness: 0.279772363304"
"2016-01-25 14:21:59:947349" "withmeness: 0.251795126973"
"2016-01-25 14:22:00:947854" "withmeness: 0.226615614276"
"2016-01-25 14:22:01:949138" "withmeness: 0.226615614276"
"2016-01-25 14:22:02:949901" "withmeness: 0.203954052848"
"2016-01-25 14:22:03:951080" "withmeness: 0.183558647563"
"2016-01-25 14:22:04:951859" "withmeness: 0.165202782807"
"2016-01-25 14:22:05:953110" "withmeness: 0.148682504526"
"2016-01-25 14:22:06:960461" "withmeness: 0.133814254074"
"2016-01-25 14:22:07:961561" "withmeness: 0.120432828666"
"2016-01-25 14:22:08:964746" "withmeness: 0.1083895458"
"2016-01-25 14:22:09:984335" "withmeness: 0.0975505912198"
"2016-01-25 14:22:11:008211" "withmeness: 0.0877955320978"
"2016-01-25 14:22:12:009393" "withmeness: 0.079015978888"
"2016-01-25 14:22:13:023940" "withmeness: 0.171114380999"
"2016-01-25 14:22:14:025076" "withmeness: 0.254002942899"
"2016-01-25 14:22:15:026551" "withmeness: 0.328602648609"
"2016-01-25 14:22:16:027659" "withmeness: 0.328602648609"
"2016-01-25 14:22:17:028239" "withmeness: 0.395742383748"
"2016-01-25 14:22:18:029838" "withmeness: 0.456168145374"
"2016-01-25 14:22:19:031095" "withmeness: 0.510551330836"
"2016-01-25 14:22:20:032022" "withmeness: 0.559496197753"
"2016-01-25 14:22:21:033315" "withmeness: 0.559496197753"
"2016-01-25 14:22:22:035004" "withmeness: 0.603546577977"
"2016-01-25 14:22:23:039939" "withmeness: 0.64319192018"
"2016-01-25 14:22:24:041129" "withmeness: 0.64319192018"
"2016-01-25 14:22:25:044263" "withmeness: 0.678872728162"
"2016-01-25 14:22:26:064621" "withmeness: 0.710985455345"
"2016-01-25 14:22:27:084135" "withmeness: 0.739886909811"
"2016-01-25 14:22:28:104596" "withmeness: 0.76589821883"
"2016-01-25 14:22:29:124059" "withmeness: 0.789308396947"
"2016-01-25 14:22:30:144398" "withmeness: 0.810377557252"
"2016-01-25 14:22:31:164008" "withmeness: 0.810377557252"
"2016-01-25 14:22:32:165195" "withmeness: 0.729339801527"
"2016-01-25 14:22:33:183838" "withmeness: 0.656405821374"
"2016-01-25 14:22:34:184792" "withmeness: 0.656405821374"
"2016-01-25 14:22:35:186022" "withmeness: 0.590765239237"
"2016-01-25 14:22:36:187284" "withmeness: 0.590765239237"
"2016-01-25 14:22:37:188537" "withmeness: 0.590765239237"
"2016-01-25 14:22:38:189791" "withmeness: 0.590765239237"
"2016-01-25 14:22:39:191030" "withmeness: 0.590765239237"
"2016-01-25 14:22:40:192257" "withmeness: 0.531688715313"
"2016-01-25 14:22:41:193502" "withmeness: 0.478519843782"
"2016-01-25 14:22:42:194688" "withmeness: 0.430667859404"
"2016-01-25 14:22:43:195997" "withmeness: 0.430667859404"
"2016-01-25 14:22:44:196836" "withmeness: 0.387601073463"
"2016-01-25 14:22:45:198124" "withmeness: 0.348840966117"
"2016-01-25 14:22:46:198934" "withmeness: 0.313956869505"
"2016-01-25 14:22:47:200153" "withmeness: 0.282561182555"
"2016-01-25 14:22:48:201836" "withmeness: 0.254305064299"
"2016-01-25 14:22:49:228217" "withmeness: 0.228874557869"
"2016-01-25 14:22:50:203920" "withmeness: 0.305987102082"
"2016-01-25 14:22:51:204935" "withmeness: 0.305987102082"
"2016-01-25 14:22:52:224142" "withmeness: 0.375388391874"
"2016-01-25 14:22:53:225118" "withmeness: 0.437849552687"
"2016-01-25 14:22:54:226430" "withmeness: 0.494064597418"
"2016-01-25 14:22:55:227747" "withmeness: 0.544658137676"
"2016-01-25 14:22:56:243953" "withmeness: 0.544658137676"
"2016-01-25 14:22:57:266735" "withmeness: 0.590192323909"
"2016-01-25 14:22:58:283964" "withmeness: 0.631173091518"
"2016-01-25 14:22:59:305635" "withmeness: 0.668055782366"
"2016-01-25 14:23:00:305267" "withmeness: 0.701250204129"
"2016-01-25 14:23:01:306124" "withmeness: 0.731125183716"
"2016-01-25 14:23:02:307810" "withmeness: 0.731125183716"
"2016-01-25 14:23:03:308507" "withmeness: 0.758012665345"
"2016-01-25 14:23:04:309685" "withmeness: 0.78221139881"
"2016-01-25 14:23:05:310979" "withmeness: 0.803990258929"
"2016-01-25 14:23:06:312349" "withmeness: 0.823591233036"
"2016-01-25 14:23:07:313613" "withmeness: 0.841232109733"
"2016-01-25 14:23:08:315142" "withmeness: 0.841232109733"
"2016-01-25 14:23:09:316061" "withmeness: 0.857108898759"
"2016-01-25 14:23:10:317367" "withmeness: 0.857108898759"
"2016-01-25 14:23:11:318596" "withmeness: 0.857108898759"
"2016-01-25 14:23:12:319718" "withmeness: 0.771398008884"
"2016-01-25 14:23:13:344096" "withmeness: 0.694258207995"
"2016-01-25 14:23:14:344953" "withmeness: 0.624832387196"
"2016-01-25 14:23:15:345216" "withmeness: 0.562349148476"
"2016-01-25 14:23:16:346463" "withmeness: 0.562349148476"
"2016-01-25 14:23:17:347771" "withmeness: 0.562349148476"
"2016-01-25 14:23:18:349029" "withmeness: 0.506114233628"
"2016-01-25 14:23:19:350238" "withmeness: 0.455502810266"
"2016-01-25 14:23:20:351401" "withmeness: 0.409952529239"
"2016-01-25 14:23:21:352073" "withmeness: 0.368957276315"
"2016-01-25 14:23:22:353295" "withmeness: 0.332061548684"
"2016-01-25 14:23:23:354750" "withmeness: 0.298855393815"
"2016-01-25 14:23:24:355749" "withmeness: 0.268969854434"
"2016-01-25 14:23:25:357003" "withmeness: 0.24207286899"
"2016-01-25 14:23:26:358232" "withmeness: 0.217865582091"
"2016-01-25 14:23:27:359491" "withmeness: 0.196079023882"
"2016-01-25 14:23:28:383971" "withmeness: 0.276471121494"
"2016-01-25 14:23:29:384994" "withmeness: 0.348824009345"
"2016-01-25 14:23:30:386180" "withmeness: 0.41394160841"
"2016-01-25 14:23:31:387526" "withmeness: 0.41394160841"
"2016-01-25 14:23:32:400186" "withmeness: 0.472547447569"
"2016-01-25 14:23:33:407963" "withmeness: 0.525292702812"
"2016-01-25 14:23:34:415859" "withmeness: 0.572763432531"
"2016-01-25 14:23:35:424489" "withmeness: 0.572763432531"
"2016-01-25 14:23:36:444108" "withmeness: 0.615487089278"
"2016-01-25 14:23:37:464416" "withmeness: 0.65393838035"
"2016-01-25 14:23:38:484231" "withmeness: 0.688544542315"
"2016-01-25 14:23:39:503936" "withmeness: 0.719690088084"
"2016-01-25 14:23:40:525458" "withmeness: 0.747721079275"
"2016-01-25 14:23:41:543899" "withmeness: 0.772948971348"
"2016-01-25 14:23:42:564187" "withmeness: 0.772948971348"
"2016-01-25 14:23:43:584051" "withmeness: 0.772948971348"
"2016-01-25 14:23:44:585257" "withmeness: 0.795654074213"
"2016-01-25 14:23:45:586522" "withmeness: 0.816088666792"
"2016-01-25 14:23:46:587778" "withmeness: 0.834479800112"
"2016-01-25 14:23:47:588123" "withmeness: 0.751031820101"
"2016-01-25 14:23:48:589350" "withmeness: 0.775928638091"
"2016-01-25 14:23:49:590217" "withmeness: 0.798335774282"
"2016-01-25 14:23:50:591505" "withmeness: 0.818502196854"
"2016-01-25 14:23:51:592932" "withmeness: 0.736651977168"
"2016-01-25 14:23:52:612925" "withmeness: 0.762986779452"
"2016-01-25 14:23:53:616470" "withmeness: 0.786688101506"
"2016-01-25 14:23:54:624345" "withmeness: 0.708019291356"
"2016-01-25 14:23:55:633535" "withmeness: 0.63721736222"
"2016-01-25 14:23:56:633509" "withmeness: 0.63721736222"
"2016-01-25 14:23:57:633897" "withmeness: 0.63721736222"
"2016-01-25 14:23:58:644456" "withmeness: 0.63721736222"
"2016-01-25 14:23:59:667997" "withmeness: 0.63721736222"
"2016-01-25 14:24:00:669198" "withmeness: 0.573495625998"
"2016-01-25 14:24:01:670760" "withmeness: 0.516146063398"
"2016-01-25 14:24:02:671907" "withmeness: 0.464531457059"
"2016-01-25 14:24:03:673428" "withmeness: 0.418078311353"
"2016-01-25 14:24:04:674008" "withmeness: 0.376270480217"
"2016-01-25 14:24:05:674294" "withmeness: 0.338643432196"
"2016-01-25 14:24:06:675477" "withmeness: 0.404779088976"
"2016-01-25 14:24:07:675853" "withmeness: 0.464301180078"
"2016-01-25 14:24:08:688224" "withmeness: 0.464301180078"
"2016-01-25 14:24:09:696211" "withmeness: 0.464301180078"
"2016-01-25 14:24:10:704035" "withmeness: 0.464301180078"
"2016-01-25 14:24:11:714306" "withmeness: 0.464301180078"
"2016-01-25 14:24:12:714719" "withmeness: 0.464301180078"
"2016-01-25 14:24:13:715941" "withmeness: 0.464301180078"
"2016-01-25 14:24:14:725715" "withmeness: 0.464301180078"
"2016-01-25 14:24:15:744423" "withmeness: 0.464301180078"
"2016-01-25 14:24:16:744975" "withmeness: 0.464301180078"
"2016-01-25 14:24:17:747295" "withmeness: 0.417871062071"
"2016-01-25 14:24:18:747171" "withmeness: 0.376083955864"
"2016-01-25 14:24:19:747857" "withmeness: 0.338475560277"
"2016-01-25 14:24:20:749086" "withmeness: 0.304628004249"
"2016-01-25 14:24:21:750408" "withmeness: 0.274165203825"
"2016-01-25 14:24:22:751662" "withmeness: 0.274165203825"
"2016-01-25 14:24:23:752950" "withmeness: 0.274165203825"
"2016-01-25 14:24:24:754391" "withmeness: 0.246748683442"
"2016-01-25 14:24:25:755473" "withmeness: 0.222073815098"
"2016-01-25 14:24:26:755822" "withmeness: 0.199866433588"
"2016-01-25 14:24:27:757043" "withmeness: 0.179879790229"
"2016-01-25 14:24:28:764473" "withmeness: 0.161891811206"
"2016-01-25 14:24:29:783842" "withmeness: 0.145702630086"
"2016-01-25 14:24:30:804461" "withmeness: 0.231132367077"
"2016-01-25 14:24:31:824586" "withmeness: 0.308019130369"
"2016-01-25 14:24:32:824765" "withmeness: 0.377217217332"
"2016-01-25 14:24:33:827520" "withmeness: 0.439495495599"
"2016-01-25 14:24:34:827776" "withmeness: 0.495545946039"
"2016-01-25 14:24:35:829056" "withmeness: 0.495545946039"
"2016-01-25 14:24:36:830310" "withmeness: 0.545991351435"
"2016-01-25 14:24:37:831680" "withmeness: 0.545991351435"
"2016-01-25 14:24:38:832988" "withmeness: 0.545991351435"
"2016-01-25 14:24:39:834174" "withmeness: 0.545991351435"
"2016-01-25 14:24:40:835363" "withmeness: 0.545991351435"
"2016-01-25 14:24:41:835894" "withmeness: 0.591392216292"
"2016-01-25 14:24:42:836952" "withmeness: 0.632252994663"
"2016-01-25 14:24:43:838192" "withmeness: 0.632252994663"
"2016-01-25 14:24:44:843916" "withmeness: 0.632252994663"
"2016-01-25 14:24:45:864721" "withmeness: 0.569027695196"
"2016-01-25 14:24:46:884053" "withmeness: 0.569027695196"
"2016-01-25 14:24:47:904151" "withmeness: 0.569027695196"
"2016-01-25 14:24:48:905408" "withmeness: 0.612124925677"
"2016-01-25 14:24:49:907084" "withmeness: 0.550912433109"
"2016-01-25 14:24:50:907409" "withmeness: 0.595821189798"
"2016-01-25 14:24:51:909237" "withmeness: 0.636239070818"
"2016-01-25 14:24:52:909946" "withmeness: 0.672615163737"
"2016-01-25 14:24:53:911227" "withmeness: 0.605353647363"
"2016-01-25 14:24:54:912569" "withmeness: 0.544818282627"
"2016-01-25 14:24:55:913835" "withmeness: 0.490336454364"
"2016-01-25 14:24:56:915088" "withmeness: 0.441302808928"
"2016-01-25 14:24:57:916307" "withmeness: 0.397172528035"
"2016-01-25 14:24:58:917726" "withmeness: 0.357455275231"
"2016-01-25 14:24:59:919541" "withmeness: 0.321709747708"
"2016-01-25 14:25:00:923843" "withmeness: 0.289538772937"
"2016-01-25 14:25:01:944370" "withmeness: 0.260584895644"
"2016-01-25 14:25:02:964917" "withmeness: 0.234526406079"
"2016-01-25 14:25:03:984313" "withmeness: 0.311073765471"
"2016-01-25 14:25:04:984959" "withmeness: 0.379966388924"
"2016-01-25 14:25:05:985843" "withmeness: 0.441969750032"
"2016-01-25 14:25:06:987044" "withmeness: 0.497772775029"
"2016-01-25 14:25:07:988221" "withmeness: 0.547995497526"
"2016-01-25 14:25:08:989959" "withmeness: 0.593195947773"
"2016-01-25 14:25:09:990779" "withmeness: 0.593195947773"
"2016-01-25 14:25:10:991792" "withmeness: 0.633876352996"
"2016-01-25 14:25:12:003818" "withmeness: 0.670488717696"
"2016-01-25 14:25:13:010603" "withmeness: 0.703439845927"
"2016-01-25 14:25:14:015881" "withmeness: 0.703439845927"
"2016-01-25 14:25:15:024248" "withmeness: 0.733095861334"
"2016-01-25 14:25:16:043838" "withmeness: 0.659786275201"
"2016-01-25 14:25:17:066087" "withmeness: 0.593807647681"
"2016-01-25 14:25:18:084246" "withmeness: 0.534426882912"
"2016-01-25 14:25:19:104337" "withmeness: 0.480984194621"
"2016-01-25 14:25:20:104431" "withmeness: 0.532885775159"
"2016-01-25 14:25:21:105659" "withmeness: 0.532885775159"
"2016-01-25 14:25:22:106908" "withmeness: 0.579597197643"
"2016-01-25 14:25:23:107839" "withmeness: 0.521637477879"
"2016-01-25 14:25:24:108744" "withmeness: 0.469473730091"
"2016-01-25 14:25:25:110285" "withmeness: 0.422526357082"
"2016-01-25 14:25:26:110827" "withmeness: 0.380273721374"
"2016-01-25 14:25:27:112061" "withmeness: 0.342246349236"
"2016-01-25 14:25:28:113621" "withmeness: 0.308021714313"
"2016-01-25 14:25:29:114661" "withmeness: 0.277219542881"
"2016-01-25 14:25:30:115814" "withmeness: 0.249497588593"
"2016-01-25 14:25:31:117176" "withmeness: 0.224547829734"
"2016-01-25 14:25:32:123913" "withmeness: 0.202093046761"
"2016-01-25 14:25:33:144130" "withmeness: 0.181883742085"
"2016-01-25 14:25:34:165471" "withmeness: 0.163695367876"
"2016-01-25 14:25:35:183880" "withmeness: 0.247325831088"
"2016-01-25 14:25:36:185106" "withmeness: 0.22259324798"
"2016-01-25 14:25:37:186510" "withmeness: 0.300333923182"
"2016-01-25 14:25:38:187189" "withmeness: 0.370300530863"
"2016-01-25 14:25:39:187791" "withmeness: 0.370300530863"
"2016-01-25 14:25:40:189061" "withmeness: 0.370300530863"
"2016-01-25 14:25:41:190373" "withmeness: 0.370300530863"
"2016-01-25 14:25:42:192514" "withmeness: 0.370300530863"
"2016-01-25 14:25:43:193550" "withmeness: 0.370300530863"
"2016-01-25 14:25:44:194829" "withmeness: 0.370300530863"
"2016-01-25 14:25:45:195858" "withmeness: 0.370300530863"
"2016-01-25 14:25:46:197121" "withmeness: 0.333270477777"
"2016-01-25 14:25:47:198423" "withmeness: 0.299943429999"
"2016-01-25 14:25:48:199750" "withmeness: 0.269949086999"
"2016-01-25 14:25:49:200935" "withmeness: 0.2429541783"
"2016-01-25 14:25:50:202287" "withmeness: 0.21865876047"
"2016-01-25 14:25:51:203564" "withmeness: 0.196792884423"
"2016-01-25 14:25:52:204890" "withmeness: 0.17711359598"
"2016-01-25 14:25:53:206182" "withmeness: 0.159402236382"
"2016-01-25 14:25:54:207389" "withmeness: 0.143462012744"
"2016-01-25 14:25:55:207804" "withmeness: 0.12911581147"
"2016-01-25 14:25:56:209088" "withmeness: 0.116204230323"
"2016-01-25 14:25:57:210274" "withmeness: 0.10458380729"
"2016-01-25 14:25:58:211556" "withmeness: 0.0941254265614"
"2016-01-25 14:25:59:212607" "withmeness: 0.0847128839053"
"2016-01-25 14:26:00:213838" "withmeness: 0.0847128839053"
"2016-01-25 14:26:01:215098" "withmeness: 0.176241595515"
"2016-01-25 14:26:02:215317" "withmeness: 0.258617435963"
"2016-01-25 14:26:03:216616" "withmeness: 0.232755692367"
"2016-01-25 14:26:04:223905" "withmeness: 0.30948012313"
"2016-01-25 14:26:05:225070" "withmeness: 0.378532110817"
"2016-01-25 14:26:06:226626" "withmeness: 0.440678899735"
"2016-01-25 14:26:07:227755" "withmeness: 0.440678899735"
"2016-01-25 14:26:08:228578" "withmeness: 0.496611009762"
"2016-01-25 14:26:09:230779" "withmeness: 0.546949908786"
"2016-01-25 14:26:10:231215" "withmeness: 0.592254917907"
"2016-01-25 14:26:11:232613" "withmeness: 0.633029426116"
"2016-01-25 14:26:12:233190" "withmeness: 0.669726483505"
"2016-01-25 14:26:13:233929" "withmeness: 0.669726483505"
"2016-01-25 14:26:14:244688" "withmeness: 0.702753835154"
"2016-01-25 14:26:15:265304" "withmeness: 0.732478451639"
"2016-01-25 14:26:16:267083" "withmeness: 0.759230606475"
"2016-01-25 14:26:17:267733" "withmeness: 0.683307545828"
"2016-01-25 14:26:18:268970" "withmeness: 0.614976791245"
"2016-01-25 14:26:19:270355" "withmeness: 0.614976791245"
"2016-01-25 14:26:20:271651" "withmeness: 0.614976791245"
"2016-01-25 14:26:21:272948" "withmeness: 0.614976791245"
"2016-01-25 14:26:22:273985" "withmeness: 0.614976791245"
"2016-01-25 14:26:23:275228" "withmeness: 0.614976791245"
"2016-01-25 14:26:24:275891" "withmeness: 0.55347911212"
"2016-01-25 14:26:25:277120" "withmeness: 0.498131200908"
"2016-01-25 14:26:26:278159" "withmeness: 0.448318080817"
"2016-01-25 14:26:27:279428" "withmeness: 0.403486272736"
"2016-01-25 14:26:28:279755" "withmeness: 0.363137645462"
"2016-01-25 14:26:29:280996" "withmeness: 0.326823880916"
"2016-01-25 14:26:30:282316" "withmeness: 0.294141492824"
"2016-01-25 14:26:31:283483" "withmeness: 0.264727343542"
"2016-01-25 14:26:32:303861" "withmeness: 0.238254609188"
"2016-01-25 14:26:33:305181" "withmeness: 0.214429148269"
"2016-01-25 14:26:34:306918" "withmeness: 0.192986233442"
"2016-01-25 14:26:35:307475" "withmeness: 0.273687610098"
"2016-01-25 14:26:36:307831" "withmeness: 0.346318849088"
"2016-01-25 14:26:37:308997" "withmeness: 0.346318849088"
"2016-01-25 14:26:38:310332" "withmeness: 0.411686964179"
"2016-01-25 14:26:39:311857" "withmeness: 0.411686964179"
"2016-01-25 14:26:40:313100" "withmeness: 0.411686964179"
"2016-01-25 14:26:41:313927" "withmeness: 0.411686964179"
"2016-01-25 14:26:42:314275" "withmeness: 0.411686964179"
"2016-01-25 14:26:43:315618" "withmeness: 0.411686964179"
"2016-01-25 14:26:44:316822" "withmeness: 0.470518267761"
"2016-01-25 14:26:45:318118" "withmeness: 0.523466440985"
"2016-01-25 14:26:46:319077" "withmeness: 0.571119796887"
"2016-01-25 14:26:47:320287" "withmeness: 0.614007817198"
"2016-01-25 14:26:48:321528" "withmeness: 0.614007817198"
"2016-01-25 14:26:49:343844" "withmeness: 0.614007817198"
"2016-01-25 14:26:50:345016" "withmeness: 0.552607035478"
"2016-01-25 14:26:51:346256" "withmeness: 0.552607035478"
"2016-01-25 14:26:52:347478" "withmeness: 0.49734633193"
"2016-01-25 14:26:53:347726" "withmeness: 0.447611698737"
"2016-01-25 14:26:54:348954" "withmeness: 0.402850528864"
"2016-01-25 14:26:55:349381" "withmeness: 0.362565475977"
"2016-01-25 14:26:56:350987" "withmeness: 0.32630892838"
"2016-01-25 14:26:57:352229" "withmeness: 0.293678035542"
"2016-01-25 14:26:58:353747" "withmeness: 0.264310231987"
"2016-01-25 14:26:59:354331" "withmeness: 0.237879208789"
"2016-01-25 14:27:00:355569" "withmeness: 0.21409128791"
"2016-01-25 14:27:01:356535" "withmeness: 0.192682159119"
"2016-01-25 14:27:02:364647" "withmeness: 0.173413943207"
"2016-01-25 14:27:03:383900" "withmeness: 0.156072548886"
"2016-01-25 14:27:04:384976" "withmeness: 0.140465293998"
"2016-01-25 14:27:05:386487" "withmeness: 0.126418764598"
"2016-01-25 14:27:06:387564" "withmeness: 0.113776888138"
"2016-01-25 14:27:07:388844" "withmeness: 0.102399199324"
"2016-01-25 14:27:08:390190" "withmeness: 0.192159279392"
"2016-01-25 14:27:09:391431" "withmeness: 0.172943351453"
"2016-01-25 14:27:10:391778" "withmeness: 0.255649016307"
"2016-01-25 14:27:11:393104" "withmeness: 0.330084114677"
"2016-01-25 14:27:12:394100" "withmeness: 0.330084114677"
"2016-01-25 14:27:13:395328" "withmeness: 0.330084114677"
"2016-01-25 14:27:14:396620" "withmeness: 0.330084114677"
"2016-01-25 14:27:15:397865" "withmeness: 0.330084114677"
"2016-01-25 14:27:16:404063" "withmeness: 0.330084114677"
"2016-01-25 14:27:17:424654" "withmeness: 0.330084114677"
"2016-01-25 14:27:18:443924" "withmeness: 0.330084114677"
"2016-01-25 14:27:19:464776" "withmeness: 0.330084114677"
"2016-01-25 14:27:20:465203" "withmeness: 0.330084114677"
"2016-01-25 14:27:21:466269" "withmeness: 0.330084114677"
"2016-01-25 14:27:22:466869" "withmeness: 0.330084114677"
"2016-01-25 14:27:23:471862" "withmeness: 0.330084114677"
"2016-01-25 14:27:24:480098" "withmeness: 0.330084114677"
"2016-01-25 14:27:25:488783" "withmeness: 0.330084114677"
"2016-01-25 14:27:26:496110" "withmeness: 0.330084114677"
"2016-01-25 14:27:27:504048" "withmeness: 0.330084114677"
"2016-01-25 14:27:28:512041" "withmeness: 0.330084114677"
"2016-01-25 14:27:29:519880" "withmeness: 0.330084114677"
"2016-01-25 14:27:30:528062" "withmeness: 0.330084114677"
"2016-01-25 14:27:31:536327" "withmeness: 0.330084114677"
"2016-01-25 14:27:32:544475" "withmeness: 0.330084114677"
"2016-01-25 14:27:33:564847" "withmeness: 0.330084114677"
"2016-01-25 14:27:34:583911" "withmeness: 0.330084114677"
"2016-01-25 14:27:35:604050" "withmeness: 0.330084114677"
"2016-01-25 14:27:36:623986" "withmeness: 0.330084114677"
"2016-01-25 14:27:37:644169" "withmeness: 0.330084114677"
"2016-01-25 14:27:38:664279" "withmeness: 0.330084114677"
"2016-01-25 14:27:39:683941" "withmeness: 0.330084114677"
"2016-01-25 14:27:40:704113" "withmeness: 0.330084114677"
"2016-01-25 14:27:41:704547" "withmeness: 0.330084114677"
"2016-01-25 14:27:42:705863" "withmeness: 0.330084114677"
"2016-01-25 14:27:43:707158" "withmeness: 0.330084114677"
"2016-01-25 14:27:44:707744" "withmeness: 0.330084114677"
"2016-01-25 14:27:45:708066" "withmeness: 0.330084114677"
"2016-01-25 14:27:46:709270" "withmeness: 0.330084114677"
"2016-01-25 14:27:47:710604" "withmeness: 0.330084114677"
"2016-01-25 14:27:48:712150" "withmeness: 0.330084114677"
"2016-01-25 14:27:49:713283" "withmeness: 0.330084114677"
"2016-01-25 14:27:50:714090" "withmeness: 0.330084114677"
"2016-01-25 14:27:51:715302" "withmeness: 0.330084114677"
"2016-01-25 14:27:52:716662" "withmeness: 0.330084114677"
"2016-01-25 14:27:53:717902" "withmeness: 0.330084114677"
"2016-01-25 14:27:54:719105" "withmeness: 0.330084114677"
"2016-01-25 14:27:55:720064" "withmeness: 0.330084114677"
"2016-01-25 14:27:56:721319" "withmeness: 0.330084114677"
"2016-01-25 14:27:57:743826" "withmeness: 0.330084114677"
"2016-01-25 14:27:58:745000" "withmeness: 0.330084114677"
"2016-01-25 14:27:59:746282" "withmeness: 0.330084114677"
"2016-01-25 14:28:00:746912" "withmeness: 0.330084114677"
"2016-01-25 14:28:01:747786" "withmeness: 0.330084114677"
"2016-01-25 14:28:02:748983" "withmeness: 0.330084114677"
"2016-01-25 14:28:03:750224" "withmeness: 0.330084114677"
"2016-01-25 14:28:04:751477" "withmeness: 0.330084114677"
"2016-01-25 14:28:05:752716" "withmeness: 0.330084114677"
"2016-01-25 14:28:06:753947" "withmeness: 0.330084114677"
"2016-01-25 14:28:07:755119" "withmeness: 0.330084114677"
"2016-01-25 14:28:08:756345" "withmeness: 0.330084114677"
"2016-01-25 14:28:09:757642" "withmeness: 0.330084114677"
"2016-01-25 14:28:10:758890" "withmeness: 0.330084114677"
"2016-01-25 14:28:11:759765" "withmeness: 0.330084114677"
"2016-01-25 14:28:12:783927" "withmeness: 0.330084114677"
"2016-01-25 14:28:13:784301" "withmeness: 0.330084114677"
"2016-01-25 14:28:14:785499" "withmeness: 0.330084114677"
"2016-01-25 14:28:15:786820" "withmeness: 0.330084114677"
"2016-01-25 14:28:16:787962" "withmeness: 0.330084114677"
"2016-01-25 14:28:17:789206" "withmeness: 0.330084114677"
"2016-01-25 14:28:18:790559" "withmeness: 0.330084114677"
"2016-01-25 14:28:19:791793" "withmeness: 0.330084114677"
"2016-01-25 14:28:20:793060" "withmeness: 0.330084114677"
"2016-01-25 14:28:21:794300" "withmeness: 0.330084114677"
"2016-01-25 14:28:22:795540" "withmeness: 0.330084114677"
"2016-01-25 14:28:23:796791" "withmeness: 0.330084114677"
"2016-01-25 14:28:24:805488" "withmeness: 0.330084114677"
"2016-01-25 14:28:25:826688" "withmeness: 0.330084114677"
"2016-01-25 14:28:26:845254" "withmeness: 0.330084114677"
"2016-01-25 14:28:27:864472" "withmeness: 0.330084114677"
